Time,Extension,Force,Strain 1
"339.00200","20.23181","22084.10547","26.7179"
"339.01200","20.23256","22081.64258","26.7179"
"339.02200","20.23331","22078.27539","26.7179"
"339.03200","20.23418","22074.49805","26.7179"
"339.04200","20.23512","22071.26562","26.7179"
"339.05200","20.23612","22069.62500","26.7179"
"339.06200","20.23712","22069.91602","26.7179"
"339.07200","20.23800","22071.79102","26.7179"
"339.08200","20.23875","22073.93555","26.7166"
"339.09200","20.23956","22074.97656","26.7179"
"339.10200","20.24031","22074.40234","26.7179"
"339.11200","20.24118","22072.42578","26.7179"
"339.12200","20.24200","22069.90820","26.7179"
"339.13200","20.24274","22067.62500","26.7179"
"339.14200","20.24350","22065.37109","26.7179"
"339.15200","20.24424","22062.77148","26.7179"
"339.16200","20.24500","22059.55469","26.7179"
"339.17200","20.24587","22056.19531","26.7179"
"339.18200","20.24681","22053.63281","26.7192"
"339.19200","20.24781","22052.33398","26.7192"
"339.20200","20.24874","22052.58203","26.7192"
"339.21200","20.24962","22054.24609","26.7192"
"339.22200","20.25037","22056.09961","26.7192"
"339.23200","20.25112","22056.69727","26.7205"
"339.24200","20.25194","22055.58008","26.7205"
"339.25200","20.25281","22053.30078","26.7205"
"339.26200","20.25368","22051.06641","26.7205"
"339.27200","20.25450","22049.20117","26.7205"
"339.28200","20.25525","22047.67383","26.7205"
"339.29200","20.25600","22046.12305","26.7205"
"339.30200","20.25675","22043.70703","26.7205"
"339.31200","20.25756","22040.74609","26.7205"
"339.32200","20.25837","22037.77148","26.7205"
"339.33200","20.25931","22035.60156","26.7205"
"339.34200","20.26031","22034.41797","26.7218"
"339.35200","20.26118","22034.73047","26.7218"
"339.36200","20.26200","22035.83789","26.7218"
"339.37200","20.26275","22036.45898","26.7218"
"339.38200","20.26356","22036.05664","26.7218"
"339.39200","20.26443","22034.66797","26.7218"
"339.40200","20.26531","22032.93945","26.7218"
"339.41200","20.26612","22031.56836","26.7218"
"339.42200","20.26694","22030.53906","26.7205"
"339.43200","20.26762","22029.11328","26.7205"
"339.44200","20.26837","22026.81250","26.7205"
"339.45200","20.26919","22023.75586","26.7205"
"339.46200","20.27006","22020.73047","26.7205"
"339.47200","20.27100","22018.25586","26.7192"
"339.48200","20.27200","22017.00977","26.7205"
"339.49200","20.27293","22017.45898","26.7205"
"339.50200","20.27381","22019.22461","26.7192"
"339.51200","20.27456","22020.74609","26.7192"
"339.52200","20.27531","22020.85938","26.7205"
"339.53200","20.27612","22019.32227","26.7205"
"339.54200","20.27700","22016.99805","26.7205"
"339.55200","20.27787","22014.59375","26.7205"
"339.56200","20.27862","22012.59180","26.7218"
"339.57200","20.27937","22010.60938","26.7218"
"339.58200","20.28012","22008.25586","26.7218"
"339.59200","20.28094","22005.60547","26.7218"
"339.60200","20.28181","22003.05469","26.7218"
"339.61200","20.28275","22001.16992","26.7218"
"339.62200","20.28375","22000.34570","26.7218"
"339.63200","20.28468","22000.66211","26.7231"
"339.64200","20.28543","22001.53711","26.7218"
"339.65200","20.28618","22002.03320","26.7218"
"339.66200","20.28693","22001.23047","26.7218"
"339.67200","20.28775","21999.05273","26.7231"
"339.68200","20.28862","21996.26953","26.7231"
"339.69200","20.28950","21993.78516","26.7231"
"339.70200","20.29037","21992.23242","26.7231"
"339.71200","20.29112","21991.33789","26.7231"
"339.72200","20.29187","21990.24219","26.7245"
"339.73200","20.29262","21988.50000","26.7245"
"339.74200","20.29343","21986.18359","26.7231"
"339.75200","20.29431","21983.77930","26.7231"
"339.76200","20.29525","21981.93359","26.7231"
"339.77200","20.29618","21981.16992","26.7231"
"339.78200","20.29706","21981.25781","26.7231"
"339.79200","20.29781","21981.62891","26.7231"
"339.80200","20.29850","21981.17188","26.7231"
"339.81200","20.29931","21979.56445","26.7231"
"339.82200","20.30025","21977.41797","26.7231"
"339.83200","20.30112","21975.67578","26.7231"
"339.84200","20.30194","21974.50977","26.7231"
"339.85200","20.30268","21973.64453","26.7245"
"339.86200","20.30343","21972.55078","26.7245"
"339.87200","20.30418","21970.54102","26.7245"
"339.88200","20.30499","21967.85352","26.7245"
"339.89200","20.30587","21965.09766","26.7245"
"339.90200","20.30681","21963.00391","26.7245"
"339.91200","20.30787","21962.28125","26.7245"
"339.92200","20.30875","21963.04297","26.7245"
"339.93200","20.30956","21964.70312","26.7245"
"339.94200","20.31031","21965.93945","26.7245"
"339.95200","20.31112","21965.71289","26.7245"
"339.96200","20.31193","21964.08594","26.7245"
"339.97200","20.31281","21961.75781","26.7245"
"339.98200","20.31368","21959.62305","26.7245"
"339.99200","20.31443","21957.83203","26.7245"
"340.00200","20.31525","21956.12109","26.7245"
"340.01200","20.31600","21954.07617","26.7245"
"340.02200","20.31681","21951.77148","26.7245"
"340.03200","20.31768","21949.29492","26.7245"
"340.04200","20.31862","21947.38281","26.7245"
"340.05200","20.31962","21946.49805","26.7258"
"340.06200","20.32050","21946.46875","26.7258"
"340.07200","20.32125","21946.93359","26.7258"
"340.08200","20.32200","21946.91797","26.7245"
"340.09200","20.32268","21945.44531","26.7258"
"340.10200","20.32356","21942.65820","26.7258"
"340.11200","20.32443","21939.33594","26.7258"
"340.12200","20.32531","21936.59961","26.7258"
"340.13200","20.32618","21935.05078","26.7258"
"340.14200","20.32693","21934.11328","26.7258"
"340.15200","20.32775","21933.07422","26.7271"
"340.16200","20.32850","21931.51172","26.7271"
"340.17200","20.32931","21929.58398","26.7271"
"340.18200","20.33025","21927.72852","26.7271"
"340.19200","20.33118","21926.29102","26.7271"
"340.20200","20.33206","21925.59766","26.7271"
"340.21200","20.33293","21925.80078","26.7271"
"340.22200","20.33362","21926.13867","26.7271"
"340.23200","20.33437","21925.35156","26.7271"
"340.24200","20.33518","21923.25391","26.7271"
"340.25200","20.33606","21920.65625","26.7271"
"340.26200","20.33687","21918.23047","26.7271"
"340.27200","20.33768","21916.39453","26.7271"
"340.28200","20.33843","21915.04883","26.7271"
"340.29200","20.33918","21913.56055","26.7271"
"340.30200","20.34000","21911.52344","26.7271"
"340.31200","20.34081","21909.01562","26.7284"
"340.32200","20.34168","21906.58398","26.7271"
"340.33200","20.34269","21904.92969","26.7271"
"340.34200","20.34368","21904.43945","26.7271"
"340.35200","20.34456","21905.55078","26.7271"
"340.36200","20.34537","21907.31836","26.7271"
"340.37200","20.34612","21908.34180","26.7271"
"340.38200","20.34687","21907.90430","26.7271"
"340.39200","20.34768","21905.86719","26.7271"
"340.40200","20.34850","21903.25195","26.7284"
"340.41200","20.34937","21900.74023","26.7284"
"340.42200","20.35012","21898.58789","26.7271"
"340.43200","20.35093","21896.76758","26.7284"
"340.44200","20.35169","21894.75391","26.7284"
"340.45200","20.35256","21892.48438","26.7284"
"340.46200","20.35343","21890.48242","26.7284"
"340.47200","20.35437","21889.14258","26.7284"
"340.48200","20.35537","21888.79297","26.7284"
"340.49200","20.35625","21889.59961","26.7284"
"340.50200","20.35706","21890.94141","26.7297"
"340.51200","20.35774","21891.46484","26.7297"
"340.52200","20.35850","21890.23438","26.7297"
"340.53200","20.35937","21887.66992","26.7297"
"340.54200","20.36025","21884.67773","26.7297"
"340.55200","20.36112","21882.24414","26.7297"
"340.56200","20.36200","21880.56836","26.7297"
"340.57200","20.36275","21879.26172","26.7297"
"340.58200","20.36350","21878.04492","26.7297"
"340.59200","20.36431","21876.31641","26.7297"
"340.60200","20.36518","21874.17773","26.7310"
"340.61200","20.36606","21872.06055","26.7310"
"340.62200","20.36706","21870.48047","26.7310"
"340.63200","20.36800","21870.00586","26.7310"
"340.64200","20.36881","21870.56445","26.7310"
"340.65200","20.36956","21871.03906","26.7310"
"340.66200","20.37031","21870.24414","26.7310"
"340.67200","20.37112","21868.17773","26.7310"
"340.68200","20.37200","21865.56055","26.7310"
"340.69200","20.37287","21863.18555","26.7297"
"340.70200","20.37369","21861.28906","26.7297"
"340.71200","20.37437","21859.63672","26.7297"
"340.72200","20.37512","21857.70703","26.7297"
"340.73200","20.37593","21855.37695","26.7297"
"340.74200","20.37675","21852.70117","26.7297"
"340.75200","20.37768","21850.23242","26.7297"
"340.76200","20.37868","21848.62109","26.7297"
"340.77200","20.37968","21848.30664","26.7310"
"340.78200","20.38056","21849.17383","26.7310"
"340.79200","20.38131","21850.27148","26.7310"
"340.80200","20.38200","21850.55859","26.7310"
"340.81200","20.38275","21849.18164","26.7310"
"340.82200","20.38362","21846.70508","26.7310"
"340.83200","20.38443","21843.85938","26.7310"
"340.84200","20.38525","21841.05664","26.7297"
"340.85200","20.38600","21838.86523","26.7310"
"340.86200","20.38675","21836.82227","26.7310"
"340.87200","20.38756","21834.36523","26.7297"
"340.88200","20.38837","21831.72852","26.7310"
"340.89200","20.38925","21829.26367","26.7297"
"340.90200","20.39018","21827.47070","26.7310"
"340.91200","20.39112","21826.97266","26.7310"
"340.92200","20.39206","21827.90430","26.7310"
"340.93200","20.39281","21829.43359","26.7310"
"340.94200","20.39356","21830.23438","26.7297"
"340.95200","20.39431","21829.40039","26.7310"
"340.96200","20.39512","21827.19922","26.7310"
"340.97200","20.39600","21824.49023","26.7310"
"340.98200","20.39693","21822.10938","26.7310"
"340.99200","20.39769","21820.49609","26.7310"
"341.00200","20.39850","21819.25195","26.7310"
"341.01200","20.39919","21817.82812","26.7297"
"341.02200","20.40000","21815.81055","26.7297"
"341.03200","20.40081","21813.51562","26.7310"
"341.04200","20.40175","21811.29883","26.7310"
"341.05200","20.40269","21809.63281","26.7310"
"341.06200","20.40368","21809.15039","26.7310"
"341.07200","20.40450","21809.97070","26.7310"
"341.08200","20.40531","21810.97656","26.7310"
"341.09200","20.40612","21811.16211","26.7310"
"341.10200","20.40693","21810.27539","26.7310"
"341.11200","20.40781","21808.60742","26.7297"
"341.12200","20.40868","21806.95703","26.7297"
"341.13200","20.40950","21805.43750","26.7297"
"341.14200","20.41018","21803.70898","26.7297"
"341.15200","20.41093","21801.19922","26.7297"
"341.16200","20.41169","21797.94336","26.7297"
"341.17200","20.41256","21794.39062","26.7297"
"341.18200","20.41350","21791.26367","26.7297"
"341.19200","20.41450","21789.27148","26.7297"
"341.20200","20.41550","21788.77539","26.7297"
"341.21200","20.41637","21790.01562","26.7297"
"341.22200","20.41718","21791.85742","26.7284"
"341.23200","20.41793","21792.74805","26.7297"
"341.24200","20.41868","21792.02344","26.7297"
"341.25200","20.41950","21790.02930","26.7284"
"341.26200","20.42031","21787.19531","26.7284"
"341.27200","20.42112","21784.28711","26.7284"
"341.28200","20.42181","21781.23828","26.7284"
"341.29200","20.42256","21778.18750","26.7284"
"341.30200","20.42337","21774.92969","26.7284"
"341.31200","20.42418","21771.69531","26.7284"
"341.32200","20.42512","21769.20508","26.7284"
"341.33200","20.42612","21767.78516","26.7284"
"341.34200","20.42712","21768.00391","26.7284"
"341.35200","20.42799","21769.45898","26.7284"
"341.36200","20.42875","21770.95117","26.7271"
"341.37200","20.42943","21771.33789","26.7271"
"341.38200","20.43025","21770.15430","26.7284"
"341.39200","20.43106","21767.74805","26.7284"
"341.40200","20.43193","21764.96289","26.7284"
"341.41200","20.43275","21762.40625","26.7284"
"341.42200","20.43356","21760.40039","26.7284"
"341.43200","20.43431","21758.71484","26.7284"
"341.44200","20.43506","21756.89258","26.7284"
"341.45200","20.43587","21754.92188","26.7284"
"341.46200","20.43675","21752.88281","26.7284"
"341.47200","20.43768","21751.25000","26.7284"
"341.48200","20.43868","21750.46875","26.7271"
"341.49200","20.43962","21750.79297","26.7271"
"341.50200","20.44044","21751.85352","26.7271"
"341.51200","20.44118","21752.55469","26.7271"
"341.52200","20.44200","21752.14062","26.7271"
"341.53200","20.44281","21750.51367","26.7271"
"341.54200","20.44369","21748.22266","26.7271"
"341.55200","20.44450","21745.87500","26.7271"
"341.56200","20.44525","21743.74805","26.7271"
"341.57200","20.44600","21741.54883","26.7271"
"341.58200","20.44675","21738.82812","26.7271"
"341.59200","20.44750","21735.40430","26.7258"
"341.60200","20.44837","21732.06055","26.7258"
"341.61200","20.44931","21729.36914","26.7258"
"341.62200","20.45031","21727.90234","26.7258"
"341.63200","20.45131","21728.03516","26.7258"
"341.64200","20.45218","21729.41797","26.7258"
"341.65200","20.45294","21731.05469","26.7258"
"341.66200","20.45368","21731.62305","26.7258"
"341.67200","20.45450","21730.63086","26.7258"
"341.68200","20.45531","21728.26758","26.7258"
"341.69200","20.45619","21725.47070","26.7258"
"341.70200","20.45693","21723.00195","26.7258"
"341.71200","20.45769","21720.54102","26.7258"
"341.72200","20.45843","21717.82812","26.7258"
"341.73200","20.45925","21714.84180","26.7245"
"341.74200","20.46006","21711.61914","26.7245"
"341.75200","20.46100","21709.00000","26.7231"
"341.76200","20.46200","21707.53320","26.7245"
"341.77200","20.46293","21707.53125","26.7245"
"341.78200","20.46375","21708.69922","26.7245"
"341.79200","20.46449","21709.87891","26.7245"
"341.80200","20.46525","21710.00781","26.7231"
"341.81200","20.46606","21708.53906","26.7231"
"341.82200","20.46687","21705.89648","26.7231"
"341.83200","20.46775","21702.97266","26.7231"
"341.84200","20.46862","21700.68945","26.7231"
"341.85200","20.46943","21699.23047","26.7231"
"341.86200","20.47018","21697.93555","26.7231"
"341.87200","20.47093","21696.29492","26.7245"
"341.88200","20.47175","21694.19336","26.7245"
"341.89200","20.47256","21691.88477","26.7245"
"341.90200","20.47350","21689.68555","26.7245"
"341.91200","20.47449","21688.24219","26.7245"
"341.92200","20.47537","21688.00391","26.7245"
"341.93200","20.47618","21688.74805","26.7245"
"341.94200","20.47700","21689.30469","26.7245"
"341.95200","20.47775","21688.75195","26.7245"
"341.96200","20.47862","21687.22070","26.7245"
"341.97200","20.47950","21685.25586","26.7245"
"341.98200","20.48037","21683.56055","26.7245"
"341.99200","20.48112","21682.17969","26.7245"
"342.00200","20.48181","21680.66211","26.7245"
"342.01200","20.48250","21678.26367","26.7231"
"342.02200","20.48331","21674.89062","26.7245"
"342.03200","20.48412","21671.17578","26.7245"
"342.04200","20.48512","21668.05859","26.7231"
"342.05200","20.48612","21666.43555","26.7231"
"342.06200","20.48712","21666.64062","26.7231"
"342.07200","20.48793","21668.23828","26.7231"
"342.08200","20.48874","21669.93359","26.7231"
"342.09200","20.48950","21670.52539","26.7231"
"342.10200","20.49031","21669.53320","26.7231"
"342.11200","20.49118","21667.44141","26.7231"
"342.12200","20.49199","21664.91211","26.7231"
"342.13200","20.49281","21662.63086","26.7231"
"342.14200","20.49356","21660.56641","26.7231"
"342.15200","20.49431","21658.12695","26.7231"
"342.16200","20.49506","21654.93555","26.7245"
"342.17200","20.49593","21651.69336","26.7231"
"342.18200","20.49687","21648.82617","26.7231"
"342.19200","20.49787","21647.04102","26.7231"
"342.20200","20.49881","21646.80664","26.7231"
"342.21200","20.49968","21647.94727","26.7245"
"342.22200","20.50043","21649.14648","26.7231"
"342.23200","20.50125","21649.08789","26.7231"
"342.24200","20.50200","21647.63086","26.7231"
"342.25200","20.50287","21645.14844","26.7231"
"342.26200","20.50381","21642.68164","26.7231"
"342.27200","20.50462","21640.60547","26.7231"
"342.28200","20.50537","21638.88086","26.7231"
"342.29200","20.50606","21636.79102","26.7231"
"342.30200","20.50681","21634.02930","26.7231"
"342.31200","20.50762","21630.79492","26.7231"
"342.32200","20.50843","21627.63281","26.7231"
"342.33200","20.50937","21625.04297","26.7231"
"342.34200","20.51037","21623.52148","26.7231"
"342.35200","20.51125","21623.37305","26.7231"
"342.36200","20.51206","21624.08594","26.7231"
"342.37200","20.51281","21624.19336","26.7231"
"342.38200","20.51362","21623.20898","26.7231"
"342.39200","20.51443","21621.20508","26.7231"
"342.40200","20.51531","21619.04492","26.7231"
"342.41200","20.51612","21617.36133","26.7231"
"342.42200","20.51687","21616.08789","26.7231"
"342.43200","20.51762","21614.48633","26.7231"
"342.44200","20.51831","21612.08398","26.7231"
"342.45200","20.51912","21609.05859","26.7231"
"342.46200","20.52000","21606.00586","26.7231"
"342.47200","20.52093","21603.48828","26.7231"
"342.48200","20.52193","21602.08398","26.7231"
"342.49200","20.52287","21602.19141","26.7231"
